21.214,-0.041954,-0.73993,0.67137,1.6735,-6.8977,6.7014
21.234,-0.031152,-0.74683,0.66428,1.5945,-6.9623,6.6367
21.254,-0.021665,-0.75388,0.65665,1.4676,-6.9863,6.529
21.274,-0.013173,-0.76142,0.64812,1.2953,-7.106,6.3303
21.294,-0.0047335,-0.76958,0.63853,1.2522,-7.4292,6.2991
21.314,0.003291,-0.77834,0.62784,1.1923,-7.7309,6.1986
21.333,0.01014,-0.78759,0.61612,1.1061,-7.9511,6.0621
21.353,0.016241,-0.79735,0.6033,1.1061,-8.1235,5.952
21.372,0.021247,-0.80741,0.58961,1.087,-8.2313,5.8466
21.392,0.024896,-0.81735,0.5756,1.0056,-8.3127,5.715
21.412,0.02829,-0.8269,0.56164,1.0367,-8.5401,5.612
21.432,0.032088,-0.83521,0.549,1.087,-8.6431,5.5138
21.452,0.036484,-0.84149,0.53904,1.1301,-8.4898,5.4324
21.472,0.04227,-0.84657,0.53059,1.3072,-8.7125,5.6527
21.493,0.04806,-0.84985,0.52483,1.3479,-8.6622,5.8706
21.513,0.05435,-0.85073,0.52279,1.4581,-8.0493,5.7509
21.533,0.060298,-0.85124,0.5213,1.5012,-8.0086,5.8107
21.553,0.066367,-0.85232,0.51879,1.6209,-8.2001,5.8059
21.573,0.07302,-0.85405,0.51504,1.7621,-8.2863,5.5809
21.593,0.080781,-0.85545,0.51155,1.992,-8.3031,5.4971
21.613,0.087857,-0.85603,0.5094,1.9656,-8.0349,5.4109
21.632,0.094202,-0.85709,0.50647,1.9561,-7.9248,5.2792
21.652,0.10066,-0.85965,0.50087,2.0207,-7.944,5.1954
21.672,0.10675,-0.86417,0.49175,2.0207,-8.0972,5.0949
21.692,0.11382,-0.87045,0.47892,2.1835,-8.2432,4.7621
21.712,0.12119,-0.87767,0.46368,2.2601,-8.4467,4.604
21.732,0.12885,-0.88497,0.44747,2.2913,-8.3055,4.3
21.751,0.13665,-0.89244,0.42997,2.2817,-8.1882,4.0247
21.771,0.14498,-0.89966,0.41181,2.2936,-8.0565,3.8331
21.791,0.15477,-0.90644,0.39294,2.4038,-7.8985,3.5817
21.811,0.1675,-0.91267,0.3728,2.7892,-8.169,3.6847
21.831,0.18202,-0.91847,0.35111,3.2226,-9.0381,3.8188
21.851,0.19772,-0.92209,0.33266,3.4333,-8.8107,3.7445
21.871,0.2139,-0.92435,0.31595,3.553,-8.43,3.6009
21.888,0.2139,-0.92435,0.31596,3.5386,-8.6407,3.5458
21.911,0.22857,-0.92661,0.29859,3.7278,-8.5305,3.6224
21.93,0.24379,-0.92756,0.2832,4.0199,-8.7508,3.5745
21.95,0.26006,-0.9273,0.26921,4.209,-9.0716,3.6655
21.97,0.27554,-0.92615,0.25752,4.3359,-8.9591,3.6248
21.99,0.29102,-0.92387,0.24853,4.3646,-8.7891,3.5434
22.01,0.30514,-0.92128,0.24109,4.5394,-8.9711,3.6727
22.03,0.31895,-0.91796,0.23584,4.865,-8.8011,3.7326
22.05,0.3335,-0.91352,0.23293,4.7501,-8.6957,3.7397
22.07,0.34604,-0.90934,0.23097,4.8937,-8.7843,3.6559
22.09,0.35752,-0.90549,0.22861,4.8794,-8.5186,3.711
22.11,0.36849,-0.90153,0.22686,4.8866,-8.3677,3.553
22.13,0.37829,-0.89834,0.22332,4.8387,-8.6455,3.5051
22.15,0.38622,-0.8963,0.21787,4.8674,-8.7819,3.4022
22.17,0.39299,-0.89465,0.21251,4.8698,-8.7987,3.4836
22.19,0.39903,-0.89278,0.20907,4.8985,-8.5353,3.45
22.209,0.40482,-0.89061,0.20719,4.8339,-8.5353,3.4189
22.229,0.40923,-0.88917,0.20471,4.7262,-8.5018,3.3399
22.249,0.41271,-0.88837,0.20117,4.719,-8.588,3.1603
22.269,0.4155,-0.88802,0.1969,4.6783,-8.734,3.201
22.289,0.41761,-0.88786,0.19316,4.7788,-8.7221,3.1077
22.309,0.41995,-0.88743,0.19001,4.7812,-8.6838,3.0837
22.329,0.42211,-0.88686,0.18788,4.7142,-8.5353,3.0358
22.349,0.4241,-0.88618,0.1866,4.6256,-8.4611,2.9137
22.367,0.42575,-0.88578,0.18477,4.616,-8.4827,2.8754
22.388,0.42718,-0.88564,0.18208,4.6232,-8.5449,2.794
22.407,0.4284,-0.8857,0.17892,4.64,-8.6215,2.7366
22.427,0.42949,-0.88582,0.17566,4.5993,-8.7149,2.8156
22.447,0.42995,-0.88613,0.17295,4.6567,-8.6838,2.8443
22.467,0.43126,-0.88583,0.17124,4.719,-8.5545,2.8659
22.486,0.43295,-0.88504,0.17105,4.7166,-8.509,2.9209
22.508,0.43432,-0.88436,0.17111,4.7357,-8.4755,2.8826
22.527,0.43585,-0.88368,0.17072,4.8004,-8.2648,2.8276
22.547,0.43809,-0.88269,0.17011,4.8411,-8.2839,2.8371
22.567,0.44009,-0.88196,0.16871,4.8985,-8.418,2.9305
22.587,0.44212,-0.88119,0.16744,4.9201,-8.1547,2.8084
22.607,0.44512,-0.87986,0.16645,4.9536,-8.1786,2.7007
22.626,0.44827,-0.87853,0.16503,5.0326,-8.3438,2.7988
22.647,0.45149,-0.87705,0.16415,5.0877,-8.2959,2.7845
22.667,0.45535,-0.87509,0.16391,5.0422,-8.1523,2.6432
22.685,0.45832,-0.87376,0.16275,5.0494,-8.2624,2.624
22.706,0.46027,-0.87298,0.16141,5.0302,-8.2265,2.6743
22.726,0.46246,-0.87211,0.15987,5.114,-8.2241,2.6791
22.746,0.46459,-0.87131,0.15804,5.1427,-8.169,2.6839
22.766,0.46648,-0.87076,0.15546,5.1212,-8.102,2.5474
22.786,0.46796,-0.87065,0.15156,5.102,-8.0996,2.4301
22.806,0.46923,-0.87082,0.1466,5.1332,-8.2265,2.3655
22.826,0.46986,-0.87144,0.1408,5.1332,-8.3869,2.5139
22.846,0.47035,-0.87206,0.13515,5.1332,-8.418,2.4229
22.866,0.47072,-0.87265,0.13001,5.0518,-8.4898,2.4253
22.886,0.47064,-0.87331,0.12584,5.0182,-8.3941,2.3152
22.906,0.47082,-0.87374,0.12206,5.0661,-8.4755,2.3487
22.925,0.47093,-0.87406,0.11934,5.138,-8.4994,2.3391
22.944,0.47168,-0.87392,0.1174,5.1547,-8.3534,2.3439
22.966,0.47239,-0.87367,0.11641,5.1523,-8.3558,2.3176
22.986,0.47304,-0.87356,0.11454,5.2194,-8.3773,2.1715
23.004,0.47351,-0.87373,0.11128,5.2218,-8.4827,2.2673
23.025,0.47404,-0.87379,0.10849,5.1643,-8.1666,2.217
23.045,0.47505,-0.87352,0.10622,5.2361,-8.3701,2.2529
23.065,0.47597,-0.87328,0.10412,5.272,-8.4084,2.2482
23.085,0.47722,-0.87281,0.10223,5.1858,-8.1044,2.1308
23.104,0.47897,-0.87222,0.099061,5.1858,-8.078,2.0231
23.124,0.48084,-0.87163,0.095171,5.1858,-8.2337,2.1644
23.144,0.48266,-0.87111,0.090569,5.1763,-8.1786,1.9609
23.164,0.48609,-0.86963,0.086416,5.5186,-7.4484,2.3607
23.184,0.49552,-0.86441,0.085132,5.964,-6.6535,1.9752
23.204,0.50652,-0.8597,0.06597,6.5505,-8.8202,0.99359
23.224,0.50817,-0.86065,0.032304,6.0286,-9.8521,1.403
23.244,0.50578,-0.86264,0.0064452,5.691,-9.7324,1.6735
23.264,0.50069,-0.86559,-0.0071915,5.4468,-9.675,1.3527
23.283,0.49371,-0.86952,-0.01366,5.0781,-9.3206,1.1301
23.304,0.48831,-0.87252,-0.016253,4.7693,-8.4659,0.69432
23.324,0.4842,-0.87478,-0.017214,4.5466,-8.2241,0.3735
23.344,0.48033,-0.87687,-0.019573,4.5514,-8.3007,0.2873
23.362,0.47712,-0.87858,-0.021182,4.616,-8.5162,0.38307
23.383,0.47567,-0.87941,-0.019555,4.6304,-8.1738,0.61292
23.402,0.47598,-0.87932,-0.015514,4.8339,-7.9152,0.77812
23.422,0.47809,-0.87823,-0.011705,4.8219,-7.6854,0.79966
23.442,0.47979,-0.8773,-0.011874,5.0901,-8.2672,0.96007
23.462,0.48194,-0.87611,-0.01287,5.3846,-8.4827,1.1253
23.482,0.48337,-0.87532,-0.013106,5.5737,-8.7987,1.2977
23.503,0.48504,-0.87439,-0.013056,5.7174,-8.5952,1.3288
23.522,0.48841,-0.87252,-0.012941,5.6503,-7.8314,1.2665
23.543,0.49089,-0.87108,-0.01536,5.6383,-8.1547,1.2641
23.563,0.49273,-0.86995,-0.020087,5.7533,-8.0685,1.2665
23.583,0.49552,-0.86825,-0.024559,5.8179,-7.8362,1.0702
23.602,0.4985,-0.86638,-0.029766,5.9041,-8.327,1.3048
23.622,0.50143,-0.86445,-0.035931,5.77,-7.9033,1.0175
23.642,0.50477,-0.86221,-0.042365,5.8299,-8.0828,0.87388
23.662,0.50922,-0.85925,-0.048754,6.0334,-8.0589,0.77812
23.682,0.51326,-0.85651,-0.054248,6.1363,-8.193,0.88825
23.702,0.51811,-0.85325,-0.05936,6.098,-7.8937,0.91698
23.721,0.52281,-0.84981,-0.067009,6.2584,-7.908,0.58897
23.741,0.52545,-0.84759,-0.074125,6.2034,-8.5258,0.75657
23.761,0.52793,-0.84551,-0.079935,6.1507,-7.9703,0.46687
23.781,0.53216,-0.84214,-0.087253,6.1411,-7.7333,0.18435
23.801,0.53522,-0.83913,-0.096909,6.1387,-8.0637,0.07422
23.821,0.53629,-0.83738,-0.10575,6.189,-8.6119,0.32082
23.841,0.53627,-0.83652,-0.11244,6.1435,-8.8562,0.33279
23.86,0.53497,-0.83683,-0.11628,6.2225,-9.1243,0.48842
23.881,0.53301,-0.83748,-0.12054,6.2106,-9.086,0.069432
23.901,0.52935,-0.8393,-0.12392,6.2776,-9.4643,0.026336
23.921,0.52462,-0.84171,-0.12763,6.5382,-9.1611,0.046301
23.937,0.52462,-0.84171,-0.12763,6.5721,-9.2201,0.095768
23.95,0.52462,-0.84171,-0.12763,6.4284,-9.1195,-0.14844
23.977,0.51502,-0.84622,-0.13661,6.3398,-9.0501,-0.031125
24.005,0.50907,-0.84884,-0.14254,6.2441,-9.0094,-0.27773
24.019,0.50206,-0.85168,-0.15027,6.1603,-9.0405,-0.3735
24.041,0.49361,-0.85503,-0.15895,6.0262,-9.2488,-0.56503
24.059,0.48532,-0.85816,-0.16739,6.0071,-9.1387,-0.6608
24.079,0.47671,-0.8614,-0.17532,5.8826,-9.0668,-0.70629
24.099,0.46826,-0.8645,-0.18266,5.8442,-9.0716,-0.7829
24.119,0.46036,-0.8671,-0.19026,5.7302,-8.8521,-1.0479
24.139,0.44352,-0.87182,-0.20791,5.538,-8.7834,-1.2713
24.169,0.44352,-0.87182,-0.20791,5.3582,-8.8178,-1.5467
24.187,0.43501,-0.87406,-0.21631,5.2768,-8.837,-1.549
24.207,0.42671,-0.8762,-0.22404,5.1116,-8.734,-1.5874
24.228,0.41832,-0.87818,-0.23194,4.9464,-8.7029,-1.8172
24.247,0.41014,-0.87966,-0.24079,4.8195,-8.7556,-2.0063
24.268,0.40169,-0.88071,-0.25099,4.7357,-8.7556,-2.2913
24.288,0.39363,-0.88123,-0.26169,4.6711,-8.8825,-2.4493
24.308,0.38557,-0.88161,-0.27222,4.4748,-8.9926,-2.5067
24.326,0.37729,-0.88184,-0.28285,4.3383,-8.8538,-2.7031
24.346,0.36864,-0.88191,-0.29383,4.142,-9.0573,-2.7605
24.368,0.35986,-0.88243,-0.30302,4.0199,-8.8681,-2.6528
24.386,0.35116,-0.88322,-0.31081,3.7733,-8.8298,-2.6935
24.407,0.34201,-0.88448,-0.31737,3.7086,-8.8035,-2.6624
24.426,0.3333,-0.88607,-0.32217,3.486,-8.8681,-2.5283
24.448,0.32467,-0.88818,-0.32515,3.4189,-8.8945,-2.5187
24.468,0.31637,-0.89049,-0.32701,3.2777,-9.0046,-2.5283
24.487,0.30926,-0.89296,-0.32708,3.3112,-9.1099,-2.4541
24.507,0.30294,-0.89616,-0.32422,3.2465,-9.268,-2.2817
24.526,0.29762,-0.8996,-0.3196,3.146,-9.098,-2.2362
24.546,0.29246,-0.90334,-0.31376,2.9066,-9.019,-2.162
24.566,0.28705,-0.9076,-0.30636,2.66,-8.7843,-1.9441
24.586,0.28037,-0.91244,-0.29805,2.3391,-8.8418,-1.6759
24.606,0.2728,-0.91744,-0.28961,2.071,-8.6574,-1.4389
24.626,0.26376,-0.92301,-0.28014,1.7933,-8.7125,-1.142
24.646,0.25394,-0.92872,-0.27018,1.6424,-8.7053,-0.91937
24.666,0.24369,-0.93419,-0.26057,1.5467,-8.7245,-0.89064
24.687,0.23407,-0.93921,-0.25118,1.6305,-8.8585,-0.88825
24.706,0.2266,-0.94293,-0.24399,1.664,-8.734,-1.0774
24.726,0.22077,-0.94551,-0.23931,1.7621,-8.9759,-1.166
24.746,0.21708,-0.94718,-0.23606,1.7861,-9.2608,-1.2043
24.767,0.21453,-0.94832,-0.23378,1.7262,-9.3063,-1.2546
24.787,0.21268,-0.94951,-0.23063,1.6712,-9.4332,-1.0894
24.806,0.21079,-0.95105,-0.22599,1.506,-9.3757,-0.94332
24.827,0.20898,-0.95246,-0.22166,1.4293,-9.323,-0.91937
24.847,0.20589,-0.95424,-0.21684,1.2857,-9.3877,-0.85473
24.867,0.20216,-0.95601,-0.21253,1.1516,-9.2895,-0.79487
24.885,0.19717,-0.95801,-0.20817,1.0151,-9.2464,-0.7829
24.906,0.19126,-0.95976,-0.20562,0.91698,-9.0908,-1.0175
24.926,0.18573,-0.96099,-0.20494,0.96965,-8.9663,-1.154
24.946,0.18067,-0.96162,-0.20651,1.0032,-9.1051,-1.3192
24.966,0.17614,-0.9619,-0.20908,1.0511,-9.2799,-1.3934
24.986,0.17264,-0.96194,-0.21182,1.1325,-9.4499,-1.4222
25.006,0.16985,-0.9619,-0.21424,1.1923,-9.6103,-1.4341
25.026,0.16778,-0.96184,-0.21611,1.2067,-9.8019,-1.3168
25.046,0.16608,-0.96192,-0.21707,1.2546,-9.8665,-1.2857
25.066,0.16485,-0.96221,-0.21671,1.221,-9.833,-1.1349
25.086,0.16402,-0.96284,-0.21454,1.2067,-9.912,-0.98402
25.106,0.1641,-0.96344,-0.21177,1.2594,-9.8545,-0.96007
25.126,0.16481,-0.96416,-0.20793,1.3479,-10.034,-0.83079
25.146,0.16665,-0.96485,-0.20321,1.4629,-10.013,-0.68953
25.166,0.16902,-0.96554,-0.19786,1.4844,-9.9503,-0.64643
25.186,0.17185,-0.96622,-0.19203,1.5179,-9.7372,-0.60334
25.206,0.17514,-0.96672,-0.18649,1.6185,-9.7229,-0.49799
25.226,0.17925,-0.96694,-0.18136,1.6831,-9.7779,-0.33998
25.246,0.18347,-0.96721,-0.17561,1.7119,-9.7564,-0.1221
25.266,0.18788,-0.96747,-0.16943,1.7238,-9.6678,0.057461
25.286,0.19186,-0.96775,-0.16324,1.6927,-9.6654,0.098162
25.306,0.1951,-0.96818,-0.15673,1.6017,-9.5912,0.19393
