1473718955012,108003040975342,C2:A4:39:CB:08:C7,79,-82
1473718955053,108003080648193,F1:6D:3A:C9:92:FE,-72,-73
1473718955066,108003094106445,4F:2D:F7:3F:A6:2C,0,-89
1473718955089,108003116658936,C8:86:52:8B:6C:AE,-72,-73
1473718955101,108003129628906,6C:51:3A:84:18:4F,0,-90
1473718955152,108003179586182,D6:43:46:17:64:70,-72,-80
1473718955245,108003272634277,C8:86:52:8B:6C:AE,-72,-74
1473718955251,108003279287110,4F:2D:F7:3F:A6:2C,0,-94
1473718955284,108003312551270,6C:51:3A:84:18:4F,0,-93
1473718955292,108003319967041,D6:43:46:17:64:70,-72,-65
1473718955365,108003392995606,F1:6D:3A:C9:92:FE,-72,-64
1473718955400,108003427999268,6E:B0:02:62:70:BD,0,-86
1473718955405,108003432821045,C8:86:52:8B:6C:AE,-72,-79
1473718955435,108003462087402,D6:43:46:17:64:70,-72,-56
1473718955475,108003500692139,E9:1F:D4:74:BB:2A,0,-27
1473718955475,108003503011475,6C:51:3A:84:18:4F,0,-86
1473718955516,108003544240723,F1:6D:3A:C9:92:FE,-72,-65
1473718955585,108003613027344,D6:43:46:17:64:70,-72,-70
1473718955829,108003857106934,F1:6D:3A:C9:92:FE,-72,-63
1473718955859,108003887410889,C8:86:52:8B:6C:AE,-72,-78
1473718955876,108003904165039,D6:43:46:17:64:70,-72,-64
1473718956012,108004040273438,C8:86:52:8B:6C:AE,-72,-78
1473718956019,108004047261963,6C:51:3A:84:18:4F,0,-92
1473718956024,108004051625977,D6:43:46:17:64:70,-72,-71
1473718960545,108008573232422,F1:6D:3A:C9:92:FE,-72,-72
1473718960593,108008621297608,6C:51:3A:84:18:4F,0,-98
1473718960630,108008658162842,D6:43:46:17:64:70,-72,-66
1473718960656,108008684713135,C8:86:52:8B:6C:AE,-72,-76
1473718960703,108008730825195,F1:6D:3A:C9:92:FE,-72,-72
1473718960771,108008798848877,D6:43:46:17:64:70,-72,-68
1473718960809,108008836324463,C8:86:52:8B:6C:AE,-72,-83
1473718960828,108008856008301,4F:2D:F7:3F:A6:2C,0,-92
1473718960861,108008889333496,F1:6D:3A:C9:92:FE,-72,-88
1473718960914,108008942434082,D6:43:46:17:64:70,-72,-79
1473718960964,108008989187012,6C:51:3A:84:18:4F,0,-90
1473718960965,108008992299805,C8:86:52:8B:6C:AE,-72,-74
1473718961009,108009037221680,4F:2D:F7:3F:A6:2C,0,-94
1473718961017,108009045583496,F1:6D:3A:C9:92:FE,-72,-67
1473718975144,108023113302002,4F:2D:F7:3F:A6:2C,0,-90
1473718975158,108023187215576,C8:86:52:8B:6C:AE,-72,-77
1473718975210,108023235708008,4F:2D:F7:3F:A6:2C,0,-92
1473718975211,108023238759766,D6:43:46:17:64:70,-72,-53
1473718975281,108023309163818,F1:6D:3A:C9:92:FE,-72,-71
