1473718955053,108003080648193,3,-72,-73
1473718955089,108003116658936,1,-72,-73
1473718955152,108003179586182,2,-72,-80
1473718955245,108003272634277,1,-72,-74
1473718955292,108003319967041,2,-72,-65
1473718955365,108003392995606,3,-72,-64
1473718955405,108003432821045,1,-72,-79
1473718955435,108003462087402,2,-72,-56
1473718955516,108003544240723,3,-72,-65
1473718955585,108003613027344,2,-72,-70
1473718955829,108003857106934,3,-72,-63
1473718955859,108003887410889,1,-72,-78
1473718955876,108003904165039,2,-72,-64
1473718956012,108004040273438,1,-72,-78
1473718956024,108004051625977,2,-72,-71
1473718960545,108008573232422,3,-72,-72
1473718960630,108008658162842,2,-72,-66
1473718960656,108008684713135,1,-72,-76
1473718960703,108008730825195,3,-72,-72
1473718960771,108008798848877,2,-72,-68
1473718960809,108008836324463,1,-72,-83
1473718960861,108008889333496,3,-72,-88
1473718960914,108008942434082,2,-72,-79
1473718960965,108008992299805,1,-72,-74
1473718961017,108009045583496,3,-72,-67
1473718975158,108023187215576,1,-72,-77
1473718975211,108023238759766,2,-72,-53
1473718975281,108023309163818,3,-72,-71
1473718975311,108023339467774,1,-72,-75
1473718975353,108023379964600,2,-72,-51
1473718975438,108023466054688,3,-72,-78
1473718975465,108023492910156,1,-72,-75
1473718975522,108023523580322,2,-72,-54
1473718975590,108023617940674,3,-72,-67
1473718975627,108023651906738,1,-72,-76
1473718975639,108023666951904,2,-72,-57
1473718975743,108023770711670,3,-72,-76
1473718975783,108023811147461,2,-72,-57
1473718975901,108023929128418,3,-72,-69
1473718975926,108023954000244,1,-72,-76
1473718975933,108023960592041,2,-72,-59
1473718976057,108024085042725,3,-72,-65
1473718976077,108024105733643,2,-72,-56
1473718980552,108028579976807,3,-72,-68
1473718980557,108028585042725,1,-72,-85
1473718980587,108028615041504,2,-72,-53
1473718980707,108028734945068,3,-72,-68
1473718980712,108028740041504,1,-72,-86
1473718980730,108028758291016,2,-72,-53
1473718980865,108028893392334,3,-72,-69
1473718980869,108028897725830,1,-72,-86
1473718980876,108028903981934,2,-72,-55
1473718981025,108029047475586,2,-72,-55
1473718981025,108029050435791,1,-72,-89
1473718981025,108029053029785,3,-72,-69
1473718995277,108043306386719,3,-72,-65
1473718995318,108043346212158,2,-72,-69
1473718995404,108043431905518,1,-72,-81
1473718995433,108043461080322,3,-72,-62
1473718995466,108043493856201,2,-72,-67
1473718995557,108043584249268,1,-72,-81
1473718995587,108043615621338,3,-72,-62
1473718995610,108043638570557,2,-72,-75
1473718995716,108043743673096,1,-72,-76
1473718995748,108043775777588,3,-72,-61
1473718995759,108043787374268,2,-72,-62
1473718995868,108043896596680,1,-72,-76
1473718995899,108043927663574,2,-72,-58
1473718995907,108043934591065,3,-72,-64
1473718996018,108044046621094,1,-72,-83
1473718996040,108044067830811,2,-72,-59
1473719000536,108048564168701,2,-72,-57
1473719000603,108048630880127,3,-72,-76
1473719000668,108048696584473,1,-72,-73
1473719000684,108048712850342,2,-72,-61
1473719000763,108048790029297,3,-72,-72
1473719000825,108048852895508,1,-72,-86
1473719000832,108048860433350,2,-72,-62
1473719000913,108048940755615,3,-72,-62
1473719000973,108049000509033,2,-72,-64
1473719000979,108049007131348,1,-72,-81
1473719001070,108049098134766,3,-72,-66
1473719015448,108063476522217,3,-72,-79
1473719015456,108063484212647,2,-72,-58
1473719015504,108063531636963,1,-72,-72
1473719015605,108063632680664,2,-72,-57
1473719015609,108063637288818,3,-72,-63
1473719015660,108063688466797,1,-72,-90
1473719015746,108063773885498,2,-72,-65
1473719015767,108063795766602,3,-72,-68
1473719015819,108063845968018,1,-72,-80
1473719015887,108063915548096,2,-72,-67
1473719015919,108063947377930,3,-72,-61
1473719015970,108063998464356,1,-72,-80
1473719016030,108064058339844,2,-72,-66
1473719020531,108068559407959,2,-72,-54
1473719020654,108068681813965,1,-72,-90
1473719020679,108068707479248,2,-72,-53
1473719020687,108068715078125,3,-72,-75
1473719020807,108068834951172,1,-72,-78
1473719020826,108068853841553,2,-72,-56
1473719020842,108068869222412,3,-72,-73
1473719020965,108068992604981,1,-72,-79
1473719020970,108068998616943,2,-72,-57
1473719020998,108069026204834,3,-72,-67
1473719035530,108083557576904,1,-72,-80
1473719035555,108083583059082,3,-72,-60
1473719035608,108083632772217,2,-72,-66
1473719035681,108083708883057,1,-72,-81
1473719035713,108083741018067,3,-72,-58
1473719035747,108083775197754,2,-72,-72
1473719035867,108083895375977,3,-72,-62
1473719035895,108083922658692,2,-72,-71
1473719035988,108084015554199,1,-72,-83
1473719036021,108084049031983,3,-72,-63
1473719036038,108084066152344,2,-72,-64
1473719040536,108088563436279,2,-72,-68
1473719040635,108088661763916,1,-72,-80
1473719040647,108088674886475,3,-72,-65
1473719040677,108088705220947,2,-72,-71
1473719040785,108088813314209,1,-72,-90
1473719040804,108088829030762,3,-72,-73
1473719040827,108088855306397,2,-72,-75
1473719040938,108088966390381,1,-72,-79
1473719040974,108089001760254,2,-72,-55
1473719055657,108103684926758,2,-72,-49
1473719055682,108103710012207,3,-72,-70
1473719055713,108103740957031,1,-72,-81
1473719055798,108103826406250,2,-72,-48
1473719055838,108103866750488,3,-72,-73
1473719055865,108103893514404,1,-72,-88
1473719055943,108103971212158,2,-72,-53
1473719055998,108104025777588,3,-72,-66
1473719056025,108104053304443,1,-72,-75
1473719056089,108104116781006,2,-72,-51
1473719056149,108104177419434,3,-72,-67
1473719060590,108108618123779,2,-72,-62
1473719060681,108108709340820,1,-72,-83
1473719060731,108108759633789,2,-72,-74
1473719060787,108108815603027,3,-72,-74
1473719060831,108108859487305,1,-72,-85
1473719060872,108108900258789,2,-72,-66
1473719060941,108108969533692,3,-72,-72
1473719060990,108109017385254,1,-72,-86
1473719061022,108109050191651,2,-72,-70
1473719065630,108113633565674,3,-72,-68
1473719075803,108123831350098,3,-72,-69
1473719075810,108123838674317,2,-72,-49
1473719075864,108123891774902,1,-72,-72
1473719075955,108123979726563,2,-72,-49
1473719075955,108123983205567,3,-72,-66
1473719076098,108124125936279,2,-72,-53
1473719076106,108124134084473,3,-72,-66
1473719076176,108124203084717,1,-72,-86
1473719076245,108124273641358,2,-72,-52
1473719076256,108124284047852,3,-72,-63
1473719080587,108128615133057,2,-72,-43
1473719080676,108128704183350,3,-72,-67
1473719080732,108128760091553,2,-72,-44
1473719080792,108128819783936,1,-72,-75
1473719080833,108128861135254,3,-72,-63
1473719080873,108128901052246,2,-72,-45
1473719080943,108128970571289,1,-72,-77
1473719080984,108129011525879,3,-72,-63
1473719081020,108129048146973,2,-72,-44
1473719085602,108133629964600,3,-72,-71
1473719085674,108133698659668,1,-72,-84
1473719096040,108144067647705,1,-72,-87
1473719096141,108144168813477,2,-72,-45
1473719096195,108144222982178,1,-72,-87
1473719096281,108144309468994,2,-72,-45
1473719096301,108144329641113,3,-72,-68
1473719096351,108144378835449,1,-72,-87
1473719096424,108144452443848,2,-72,-45
1473719100547,108148574697266,1,-72,-74
1473719100597,108148625112305,3,-72,-61
1473719100629,108148657338867,2,-72,-44
1473719100702,108148726827393,1,-72,-73
1473719100752,108148780050049,3,-72,-65
1473719100778,108148806173096,2,-72,-47
1473719100856,108148884023438,1,-72,-76
1473719100909,108148937612305,3,-72,-74
1473719100926,108148953389893,2,-72,-47
1473719101006,108149033803711,1,-72,-85
1473719105550,108153577901611,3,-72,-73
1473719105585,108153613515625,2,-72,-44
1473719105641,108153669271240,1,-72,-80
1473719105703,108153730825195,3,-72,-73
1473719105732,108153760244141,2,-72,-44
1473719105799,108153827596436,1,-72,-76
1473719105857,108153885000000,3,-72,-70
1473719105876,108153904256592,2,-72,-44
1473719116051,108164079183350,3,-72,-65
1473719116168,108164196370850,2,-72,-56
1473719116176,108164204244385,1,-72,-79
1473719116208,108164235891113,3,-72,-67
1473719116311,108164339071045,2,-72,-60
1473719116327,108164355092774,1,-72,-76
1473719116361,108164389730225,3,-72,-70
1473719116460,108164487783203,2,-72,-60
1473719116522,108164549398193,3,-72,-70
1473719120567,108168594594727,3,-72,-76
1473719120656,108168683706055,1,-72,-80
1473719120666,108168694753418,2,-72,-71
1473719120719,108168747243652,3,-72,-70
1473719120811,108168839193115,2,-72,-64
1473719120815,108168842916260,1,-72,-81
1473719120879,108168906942139,3,-72,-67
1473719121032,108169059591065,3,-72,-65
1473719125579,108173606679688,1,-72,-77
1473719125599,108173627248535,2,-72,-74
1473719125662,108173690206299,3,-72,-75
1473719125729,108173757131348,1,-72,-78
1473719125748,108173775869141,2,-72,-74
1473719125815,108173843618164,3,-72,-75
1473719125886,108173913045654,1,-72,-79
1473719125896,108173923879395,2,-72,-75
1473719125971,108173999685059,3,-72,-73
1473719136219,108184246907959,2,-72,-64
1473719136237,108184264974365,3,-72,-63
1473719136282,108184309438477,1,-72,-78
1473719136362,108184390310059,2,-72,-64
1473719136393,108184421376953,3,-72,-63
1473719136432,108184459981690,1,-72,-80
1473719136506,108184533834229,2,-72,-64
1473719136546,108184574453125,3,-72,-64
1473719136586,108184614095459,1,-72,-82
1473719136654,108184682729492,2,-72,-64
1473719140568,108188596395264,2,-72,-59
1473719140592,108188620198975,3,-72,-74
1473719140622,108188650167236,1,-72,-83
1473719140712,108188739980469,2,-72,-59
1473719140777,108188804860840,1,-72,-82
1473719140854,108188881307373,2,-72,-60
1473719140905,108188932851563,3,-72,-76
1473719140935,108188963094483,1,-72,-87
1473719141000,108189028402100,2,-72,-63
1473719141064,108189092702637,3,-72,-79
1473719141087,108189115651856,1,-72,-78
1473719145557,108193581624756,1,-72,-87
1473719145558,108193584768067,3,-72,-66
1473719145647,108193674855957,2,-72,-57
1473719145706,108193731343994,1,-72,-77
1473719145706,108193734395752,3,-72,-80
1473719145795,108193823751221,2,-72,-66
1473719145854,108193881673584,1,-72,-85
1473719145858,108193886129151,3,-72,-67
1473719145944,108193972554932,2,-72,-58
1473719146006,108194033773193,1,-72,-78
1473719146014,108194041951904,3,-72,-69
1473719156360,108204388173828,2,-72,-57
1473719156382,108204410268555,1,-72,-92
1473719156413,108204440572510,3,-72,-93
1473719156510,108204537770996,2,-72,-54
1473719156533,108204561177979,1,-72,-83
1473719156568,108204596700440,3,-72,-72
1473719156653,108204681142578,2,-72,-56
1473719156684,108204711904297,1,-72,-81
1473719156725,108204752767334,3,-72,-69
1473719156797,108204825093994,2,-72,-55
1473719160559,108208587301026,1,-72,-81
1473719160579,108208607137451,2,-72,-55
1473719160727,108208755330811,2,-72,-54
1473719160756,108208783742676,3,-72,-71
1473719160862,108208890004883,1,-72,-74
1473719160915,108208942769776,3,-72,-73
1473719161016,108209044362793,2,-72,-55
1473719161020,108209048604736,1,-72,-75
1473719165576,108213603811035,3,-72,-78
1473719165617,108213642568360,2,-72,-61
1473719165617,108213645375977,1,-72,-80
1473719165758,108213784749756,2,-72,-59
1473719165769,108213797506104,1,-72,-79
1473719165879,108213907064209,3,-72,-86
1473719165898,108213926687012,2,-72,-59
1473719165922,108213949849854,1,-72,-79
1473719166040,108214065541992,3,-72,-77
1473719166040,108214068685303,2,-72,-59
1473719176576,108224604512940,3,-72,-77
1473719176587,108224615041504,2,-72,-66
1473719176605,108224632833252,1,-72,-81
1473719176735,108224763112793,2,-72,-63
1473719176756,108224783834229,1,-72,-79
1473719176886,108224911733399,2,-72,-62
1473719176886,108224913839111,3,-72,-66
1473719176913,108224941304932,1,-72,-90
1473719180615,108228643209229,1,-72,-76
1473719180657,108228684957276,2,-72,-56
1473719180768,108228796132813,3,-72,-66
1473719180774,108228802663574,1,-72,-79
1473719180799,108228827138672,2,-72,-59
1473719180920,108228948140869,3,-72,-66
1473719180929,108228957174072,1,-72,-76
1473719180945,108228973226318,2,-72,-61
1473719185549,108233576864014,3,-72,-72
1473719185569,108233597219238,1,-72,-73
1473719185583,108233610372315,2,-72,-66
1473719185705,108233733144531,3,-72,-71
1473719185723,108233751241455,1,-72,-74
1473719185728,108233756185303,2,-72,-66
1473719185857,108233884816895,3,-72,-72
1473719185871,108233899007568,2,-72,-68
1473719185876,108233904439697,1,-72,-73
1473719186013,108234038686524,3,-72,-73
1473719186014,108234041555176,2,-72,-74
1473719186033,108234060598145,1,-72,-74
1473719196591,108244619558106,2,-72,-72
1473719196718,108244746389160,1,-72,-76
1473719196737,108244765126953,2,-72,-70
1473719196885,108244913015137,2,-72,-64
1473719197029,108245057424317,2,-72,-68
1473719197036,108245061330567,1,-72,-78
1473719197036,108245064504395,3,-72,-65
1473719200599,108248627401123,1,-72,-84
1473719200639,108248666829834,2,-72,-58
1473719200647,108248671285401,3,-72,-67
1473719200758,108248786702881,1,-72,-80
1473719200782,108248810140381,2,-72,-60
1473719200796,108248824270020,3,-72,-65
1473719200912,108248940206299,1,-72,-78
1473719201065,108249092641602,1,-72,-77
1473719201103,108249131337891,3,-72,-65
1473719205551,108253578725586,2,-72,-57
1473719205598,108253625631104,3,-72,-74
1473719205691,108253719411621,2,-72,-58
1473719205748,108253776204834,3,-72,-72
1473719205832,108253860036621,2,-72,-58
1473719205906,108253933736572,3,-72,-72
1473719205977,108254004537354,2,-72,-55
1473719216714,108264683095703,1,-72,-74
1473719216714,108264722799072,2,-72,-56
1473719216739,108264766835938,3,-72,-69
1473719216793,108264821279297,1,-72,-83
1473719216797,108264825124512,2,-72,-55
1473719216893,108264921315918,3,-72,-67
1473719216947,108264972951660,2,-72,-55
1473719216948,108264975942383,1,-72,-87
1473719217051,108265079305420,3,-72,-70
1473719217093,108265119619141,2,-72,-55
1473719217098,108265126027832,1,-72,-82
1473719217202,108265230214844,3,-72,-67
1473719217236,108265263875733,2,-72,-55
1473719220555,108268582631836,2,-72,-61
1473719220634,108268661824951,3,-72,-68
1473719220661,108268689260254,1,-72,-79
1473719220701,108268729055176,2,-72,-63
1473719220784,108268812307129,3,-72,-74
1473719220820,108268848165283,1,-72,-74
1473719220847,108268875081787,2,-72,-66
1473719220941,108268969075928,3,-72,-81
1473719220975,108269002736817,1,-72,-74
1473719220988,108269016378174,2,-72,-66
1473719225576,108273603383789,3,-72,-71
1473719225650,108273678060303,1,-72,-81
1473719225659,108273687520752,2,-72,-63
1473719225730,108273757711182,3,-72,-70
1473719225807,108273831258545,2,-72,-63
1473719225807,108273835561524,1,-72,-78
1473719225885,108273912496338,3,-72,-71
1473719225948,108273976613770,2,-72,-64
1473719225961,108273989675293,1,-72,-80
1473719226035,108274063192139,3,-72,-72
1473719236834,108284823140869,2,-72,-63
1473719236876,108284904317627,3,-72,-67
1473719236931,108284959249268,2,-72,-64
1473719236976,108285003713379,1,-72,-87
1473719237028,108285056203613,3,-72,-71
1473719237078,108285106374512,2,-72,-54
1473719237129,108285157308350,1,-72,-74
1473719237185,108285212850342,3,-72,-71
1473719237227,108285255086670,2,-72,-64
1473719237282,108285309926758,1,-72,-82
1473719237337,108285364919434,3,-72,-65
1473719240555,108288582875977,2,-72,-63
1473719240678,108288705953369,3,-72,-81
1473719240686,108288714803467,1,-72,-83
1473719240698,108288725942383,2,-72,-60
1473719240827,108288855642090,3,-72,-73
1473719240838,108288866201172,1,-72,-85
1473719240845,108288873708496,2,-72,-61
1473719240987,108289009908447,3,-72,-65
1473719240994,108289018666992,1,-72,-79
1473719245639,108293667043457,1,-72,-74
1473719245654,108293681936035,3,-72,-77
1473719245658,108293686055908,2,-72,-64
1473719245790,108293818288574,1,-72,-75
1473719245807,108293834859619,2,-72,-64
1473719245814,108293841604004,3,-72,-79
1473719245941,108293969503174,1,-72,-76
1473719245948,108293976461182,2,-72,-63
1473719245973,108294000997315,3,-72,-77
1473719257010,108305038137207,2,-72,-67
1473719257099,108305127004395,1,-72,-74
1473719257120,108305147878418,3,-72,-68
1473719257158,108305186513672,2,-72,-74
1473719257250,108305278371582,1,-72,-70
1473719257302,108305330343018,2,-72,-68
1473719257409,108305437276611,1,-72,-72
1473719257436,108305463308106,3,-72,-66
1473719257446,108305474355469,2,-72,-66
1473719260541,108308568624268,3,-72,-66
1473719260627,108308655111084,2,-72,-55
1473719260663,108308690664063,1,-72,-77
1473719260698,108308725911865,3,-72,-67
1473719260777,108308805257568,2,-72,-56
1473719260817,108308845052490,1,-72,-78
1473719260855,108308883352051,3,-72,-67
1473719260927,108308954274902,2,-72,-56
1473719260974,108309002675781,1,-72,-88
1473719261009,108309037587891,3,-72,-67
1473719261071,108309099508057,2,-72,-59
1473719265569,108313597097168,2,-72,-66
1473719265636,108313660909424,1,-72,-77
1473719265637,108313664541016,3,-72,-80
1473719265715,108313743673096,2,-72,-74
1473719265793,108313817769776,1,-72,-77
1473719265793,108313820760498,3,-72,-75
1473719265864,108313892324219,2,-72,-75
1473719265948,108313972280274,3,-72,-76
1473719265948,108313975545654,1,-72,-79
1473719266010,108314037282715,2,-72,-73
1473719277121,108325150411377,1,-72,-73
1473719277134,108325158132324,2,-72,-49
1473719277134,108325161824951,3,-72,-74
1473719277270,108325298146973,2,-72,-49
1473719277284,108325311086426,1,-72,-90
1473719277288,108325316518555,3,-72,-74
1473719277417,108325445150147,2,-72,-47
1473719277434,108325462758789,1,-72,-76
1473719277449,108325476644287,3,-72,-74
1473719277564,108325591512451,2,-72,-49
1473719277587,108325615529785,1,-72,-68
1473719277604,108325631215820,3,-72,-72
1473719280533,108328560079346,1,-72,-78
1473719280550,108328571737061,3,-72,-53
1473719280595,108328622701416,2,-72,-49
1473719280735,108328762990723,2,-72,-46
1473719280848,108328876149902,1,-72,-80
1473719280882,108328910024414,2,-72,-46
1473719281000,108329027883301,1,-72,-78
1473719281028,108329056478272,2,-72,-46
1473719285649,108333676503906,1,-72,-82
1473719285654,108333681569824,2,-72,-61
1473719285676,108333703115235,3,-72,-75
1473719285797,108333824788818,2,-72,-63
1473719285802,108333830373535,1,-72,-83
1473719285828,108333856588135,3,-72,-74
1473719285943,108333971334229,2,-72,-60
1473719285961,108333988332520,1,-72,-80
1473719285983,108334010885010,3,-72,-72
1473719297335,108345363637695,1,-72,-76
1473719297373,108345400594483,2,-72,-59
1473719297398,108345426229248,3,-72,-82
1473719297486,108345514180908,1,-72,-79
1473719297520,108345547872315,2,-72,-60
1473719297552,108345580037842,3,-72,-71
1473719297644,108345671834717,1,-72,-78
1473719297666,108345694265137,2,-72,-62
1473719297704,108345731862793,3,-72,-68
1473719300570,108348597646485,2,-72,-58
1473719300645,108348673330078,3,-72,-61
1473719300709,108348737478027,2,-72,-57
1473719300751,108348778859863,1,-72,-70
1473719300854,108348881398926,2,-72,-58
1473719300908,108348936025391,1,-72,-69
1473719300953,108348980428467,3,-72,-64
1473719300998,108349026143799,2,-72,-58
1473719301056,108349085347901,1,-72,-68
1473719305582,108353610250244,1,-72,-77
1473719305590,108353617849121,3,-72,-69
1473719305626,108353654683838,2,-72,-66
1473719305738,108353766439209,1,-72,-75
1473719305742,108353769948731,3,-72,-68
1473719305768,108353796315918,2,-72,-65
1473719305895,108353922933350,1,-72,-74
1473719305899,108353927480469,3,-72,-67
1473719306052,108354080007324,1,-72,-76
1473719306057,108354084645996,3,-72,-67
1473719317523,108365550588379,2,-72,-66
1473719317528,108365555410156,3,-72,-73
1473719317609,108365637471924,1,-72,-71
1473719317669,108365696798096,2,-72,-65
1473719317679,108365707448731,3,-72,-80
1473719317767,108365794912110,1,-72,-72
1473719317812,108365840352783,2,-72,-67
1473719317834,108365861593018,3,-72,-81
1473719320533,108368560262451,1,-72,-68
1473719320585,108368613210449,2,-72,-59
1473719320621,108368649129639,3,-72,-65
1473719320687,108368714895020,1,-72,-69
1473719320726,108368753957520,2,-72,-60
1473719320777,108368805135498,3,-72,-66
1473719320843,108368871083985,1,-72,-68
1473719320876,108368904012451,2,-72,-59
1473719320932,108368960042725,3,-72,-70
1473719321001,108369028676758,1,-72,-69
1473719321026,108369053334961,2,-72,-59
1473719325543,108373570516358,2,-72,-59
1473719325672,108373700093994,1,-72,-79
1473719325678,108373705861817,3,-72,-69
1473719325688,108373715932617,2,-72,-58
1473719325825,108373852864990,1,-72,-80
1473719325828,108373856710205,3,-72,-68
1473719325982,108374006307373,2,-72,-56
1473719325982,108374010000000,1,-72,-85
1473719325985,108374013570557,3,-72,-68
1473719337543,108385570577393,1,-72,-75
1473719337614,108385642507324,3,-72,-66
1473719337696,108385724080811,1,-72,-76
1473719337725,108385753713379,2,-72,-57
1473719337768,108385796682129,3,-72,-66
1473719337853,108385880819092,1,-72,-74
1473719337875,108385903554688,2,-72,-56
1473719338004,108386031972656,1,-72,-78
1473719338024,108386052541504,2,-72,-56
1473719340567,108388595510254,3,-72,-69
1473719340635,108388662801514,2,-72,-56
1473719340652,108388679677735,1,-72,-82
1473719340718,108388746022949,3,-72,-66
1473719340783,108388810689697,2,-72,-56
1473719340875,108388902791748,3,-72,-68
1473719340924,108388951864014,2,-72,-56
1473719340969,108388996785889,1,-72,-77
1473719341027,108389055623779,3,-72,-66
1473719345567,108393594594727,2,-72,-60
1473719345637,108393664785156,1,-72,-77
1473719345672,108393699971924,3,-72,-77
1473719345709,108393737233887,2,-72,-61
1473719345788,108393816121826,1,-72,-79
1473719345825,108393851888428,3,-72,-78
1473719345942,108393969808350,1,-72,-84
1473719345976,108394004506836,3,-72,-80
1473719346003,108394030874024,2,-72,-63
1473719357728,108405756307373,1,-72,-82
1473719357766,108405794332276,3,-72,-65
1473719357776,108405804464111,2,-72,-62
1473719357880,108405907796631,1,-72,-76
1473719357917,108405945089111,3,-72,-67
1473719357921,108405949636231,2,-72,-66
1473719358037,108406065206299,1,-72,-76
1473719358073,108406098317871,2,-72,-67
1473719358073,108406101156006,3,-72,-67
1473719360546,108408573903809,2,-72,-66
1473719360561,108408589528809,3,-72,-59
1473719360641,108408669484863,1,-72,-69
1473719360690,108408717885742,2,-72,-67
1473719360717,108408745656738,3,-72,-62
1473719360795,108408823354492,1,-72,-70
1473719360837,108408865224610,2,-72,-67
1473719360877,108408904897461,3,-72,-62
1473719360978,108409005788574,2,-72,-68
1473719361035,108409063283692,3,-72,-61
1473719365584,108413611531983,3,-72,-74
1473719365606,108413634389649,1,-72,-80
1473719365619,108413646901856,2,-72,-60
1473719365734,108413762380371,3,-72,-77
1473719365763,108413790639649,2,-72,-61
1473719365888,108413916250000,3,-72,-75
1473719365907,108413934865723,2,-72,-62
1473719365916,108413944753418,1,-72,-89
1473719377900,108425928395996,1,-72,-71
1473719377932,108425960073242,3,-72,-68
1473719378059,108426087697754,1,-72,-71
1473719378089,108426116964111,3,-72,-68
1473719378210,108426238210449,1,-72,-71
1473719378233,108426260915527,2,-72,-71
1473719378245,108426273641358,3,-72,-67
1473719380533,108428560811768,1,-72,-69
1473719380569,108428597249756,3,-72,-64
1473719380582,108428609761963,2,-72,-57
1473719380692,108428719930420,1,-72,-69
1473719380730,108428755239258,3,-72,-62
1473719380730,108428757955322,2,-72,-57
1473719380850,108428878652344,1,-72,-68
1473719380872,108428899862061,2,-72,-57
1473719380930,108428913778076,3,-72,-64
1473719381000,108429028554688,1,-72,-67
1473719381015,108429043782959,2,-72,-55
1473719381038,108429066243897,3,-72,-63
1473719385653,108433677846680,1,-72,-78
1473719385653,108433680715332,2,-72,-58
1473719385671,108433699697266,3,-72,-86
1473719385795,108433823415527,2,-72,-58
1473719385806,108433834523926,1,-72,-79
1473719385826,108433853811035,3,-72,-82
1473719385944,108433970968018,2,-72,-56
1473719385966,108433993703613,1,-72,-79
1473719397984,108446011831055,2,-72,-65
1473719398026,108446054647217,1,-72,-70
1473719398187,108446214803467,1,-72,-71
1473719398219,108446247030029,3,-72,-68
1473719398265,108446292592774,2,-72,-65
1473719398342,108446369985352,1,-72,-71
1473719398375,108446403615723,3,-72,-69
1473719398405,108446433522949,2,-72,-65
1473719400548,108448575277100,3,-72,-62
1473719400580,108448608266602,2,-72,-57
1473719400699,108448727132568,3,-72,-60
1473719400729,108448757406006,2,-72,-57
1473719400804,108448832570801,1,-72,-69
1473719400855,108448883718262,3,-72,-62
1473719400876,108448903676758,2,-72,-57
1473719401008,108449035543213,3,-72,-62
1473719401018,108449045980225,2,-72,-57
